"   ","RB090_DATE_OUT-RB090_DATE_IN","RB090_ETAG_ID","RB090_LOT_NO","RB090_COMPONENT","RB090_SIZE","RB090_DATE_IN","RB090_IN_QTY","RB090_DATE_OUT","RB090_OUT_QTY","RB090_TICKET_ID","RB090_STOCK_NO","RB090_PROD_LINE","RB090_SLIP_NO"
"6379","6.7078125","30001D2E122006102226487471104115","N0F43","PH","11.5","2020/6/10 22:32:37","12","2020/6/17 15:31:52","12","T001569948","PH","LF 02A",""
"6380","6.7078125","30002082122006102226487471104115","N0F43","PH","11.5","2020/6/10 22:32:37","12","2020/6/17 15:31:52","12","T001569948","PH","LF 02A",""
"6381","7.99107638888889","3000187E122006102226487471104115","N0F43","PH","11.5","2020/6/10 22:32:37","12","2020/6/18 22:19:46","12","T001569948","PH","LF 02A",""
"6382","2.15326388888889","30002672122006102227487471104120","N0F43","PH","12","2020/6/10 22:32:37","12","2020/6/13 2:13:19","12","T001569949","PH","LF 02A",""
"6383","2.15326388888889","30001910122006102227487471104120","N0F43","PH","12","2020/6/10 22:32:37","12","2020/6/13 2:13:19","12","T001569949","PH","LF 02A",""
"6384","2.15326388888889","30001991122006102227487471104120","N0F43","PH","12","2020/6/10 22:32:37","12","2020/6/13 2:13:19","12","T001569949","PH","LF 02A",""
"6385","2.15326388888889","30001F59122006102227487471104120","N0F43","PH","12","2020/6/10 22:32:37","12","2020/6/13 2:13:19","12","T001569949","PH","LF 02A",""
"6386","2.15326388888889","30001CCB122006102227487471104120","N0F43","PH","12","2020/6/10 22:32:37","12","2020/6/13 2:13:19","12","T001569949","PH","LF 02A",""
"6387","6.43700231481481","30001CFE062006102228487471104120","N0F43","PH","12","2020/6/10 22:32:37","6","2020/6/17 9:01:54","6","T001569949","PH","LF 02A",""
"6388","2.15326388888889","3000192B122006102227487471104120","N0F43","PH","12","2020/6/10 22:32:37","12","2020/6/13 2:13:19","12","T001569949","PH","LF 02A",""
"6389","2.15326388888889","30001B54122006102227487471104120","N0F43","PH","12","2020/6/10 22:32:37","12","2020/6/13 2:13:19","12","T001569949","PH","LF 02A",""
"6390","2.15326388888889","30001C3E122006102227487471104120","N0F43","PH","12","2020/6/10 22:32:37","12","2020/6/13 2:13:19","12","T001569949","PH","LF 02A",""
"6391","4.41553240740741","30002264122006102227487471104130","N0F43","PH","13","2020/6/10 22:32:37","12","2020/6/15 8:30:59","12","T001569893","PH","LF 02A",""
"6392","4.41553240740741","30001D08122006102227487471104130","N0F43","PH","13","2020/6/10 22:32:37","12","2020/6/15 8:30:59","12","T001569893","PH","LF 02A",""
"6393","6.43700231481481","30001D20062006102228487471104130","N0F43","PH","13","2020/6/10 22:32:37","6","2020/6/17 9:01:54","6","T001569893","PH","LF 02A",""
"6394","7.99627314814815","30002935122006102227487471104130","N0F43","PH","13","2020/6/10 22:32:37","12","2020/6/18 22:27:15","12","T001569893","PH","LF 02A",""
"6395","7.46820601851852","300024FA122006102233487471104080","N0F44","PH","08","2020/6/10 22:39:15","12","2020/6/18 9:53:28","12","T001569898","PH","LF 02A",""
"6396","7.46820601851852","3000218C122006102233487471104080","N0F44","PH","08","2020/6/10 22:39:15","12","2020/6/18 9:53:28","12","T001569898","PH","LF 02A",""
"6397","7.46820601851852","3000243F122006102233487471104085","N0F43","PH","08.5","2020/6/10 22:39:15","12","2020/6/18 9:53:28","12","T001569942","PH","LF 02A",""
"6398","7.46820601851852","3000290D122006102233487471104085","N0F43","PH","08.5","2020/6/10 22:39:15","12","2020/6/18 9:53:28","12","T001569942","PH","LF 02A",""
"6399","7.46820601851852","30001E99122006102233487471104085","N0F43","PH","08.5","2020/6/10 22:39:15","12","2020/6/18 9:53:28","12","T001569942","PH","LF 02A",""
"6400","7.46820601851852","30002233122006102233487471104085","N0F43","PH","08.5","2020/6/10 22:39:15","12","2020/6/18 9:53:28","12","T001569942","PH","LF 02A",""
"6401","12.9006712962963","30002765122006102233487471104095","N0F44","PH","09.5","2020/6/10 22:39:15","12","2020/6/23 20:16:13","12","T001569944","PH","LF 02A",""
"6402","13.947349537037","3000224C122006102233487471104095","N0F44","PH","09.5","2020/6/10 22:39:15","12","2020/6/24 21:23:26","12","T001569944","PH","LF 02A",""
"6403","13.947349537037","30001A27122006102233487471104095","N0F44","PH","09.5","2020/6/10 22:39:15","12","2020/6/24 21:23:26","12","T001569944","PH","LF 02A",""
"6404","13.8982638888889","30002027122006102233487471104095","N0F44","PH","09.5","2020/6/10 22:39:15","12","2020/6/24 20:12:45","12","T001569944","PH","LF 02A",""
"6405","12.9006712962963","300018CE122006102233487471104095","N0F44","PH","09.5","2020/6/10 22:39:15","12","2020/6/23 20:16:13","12","T001569944","PH","LF 02A",""
"6406","16.7852199074074","300023C2122006102234487471104105","N0F44","PH","10.5","2020/6/10 22:39:15","12","2020/6/27 17:29:58","12","T001569946","PH","LF 02A",""
"6407","16.7872800925926","300023D7122006102234487471104105","N0F44","PH","10.5","2020/6/10 22:39:15","12","2020/6/27 17:32:56","12","T001569946","PH","LF 02A",""
"6408","16.7858217592592","300028A1122006102234487471104105","N0F44","PH","10.5","2020/6/10 22:39:15","12","2020/6/27 17:30:50","12","T001569946","PH","LF 02A",""
"6409","15.6728009259259","30002758122006102234487471104105","N0F44","PH","10.5","2020/6/10 22:39:15","12","2020/6/26 14:48:05","12","T001569946","PH","LF 02A",""
"6410","15.6728009259259","30001C7E122006102234487471104105","N0F44","PH","10.5","2020/6/10 22:39:15","12","2020/6/26 14:48:05","12","T001569946","PH","LF 02A",""
"6411","16.7852199074074","30001AB5122006102234487471104105","N0F44","PH","10.5","2020/6/10 22:39:15","12","2020/6/27 17:29:58","12","T001569946","PH","LF 02A",""
"6412","8.85796296296296","30001DD4122006102234487471104110","N0F43","PH","11","2020/6/10 22:39:15","12","2020/6/19 19:14:43","12","T001569947","PH","LF 02A",""
"6413","6.18447916666667","50000959122006231313414571040090","N0H38","PH","09","2020/6/23 13:19:09","12","2020/6/29 17:44:48","12","T001585064","PH","LF ML1",""
"6414","6.18303240740741","500008D1122006231313414571040090","N0H38","PH","09","2020/6/23 13:19:09","12","2020/6/29 17:42:43","12","T001585064","PH","LF ML1",""
"6415","6.18447916666667","50000E43122006231312414571040090","N0H38","PH","09","2020/6/23 13:19:09","12","2020/6/29 17:44:48","12","T001585064","PH","LF ML1",""
"6416","6.18447916666667","5000089A122006231313414571040095","N0H40","PH","09.5","2020/6/23 13:19:09","12","2020/6/29 17:44:48","12","T001585063","PH","LF ML2",""
"6417","6.18303240740741","50000006122006231313414571040095","N0H40","PH","09.5","2020/6/23 13:19:09","12","2020/6/29 17:42:43","12","T001585063","PH","LF ML2",""
"6418","6.18303240740741","500005E1122006231313414571040095","N0H40","PH","09.5","2020/6/23 13:19:09","12","2020/6/29 17:42:43","12","T001585063","PH","LF ML2",""
"6419","6.29363425925926","5000047E122006231313414571040100","N0H40","PH","10","2020/6/23 13:19:09","12","2020/6/29 20:21:59","12","T001585062","PH","LF ML2",""
"6420","6.29363425925926","50000A5E122006231313414571040100","N0H40","PH","10","2020/6/23 13:19:09","12","2020/6/29 20:21:59","12","T001585062","PH","LF ML2",""
"6421","6.29363425925926","500010D3122006231313414571040100","N0H40","PH","10","2020/6/23 13:19:09","12","2020/6/29 20:21:59","12","T001585062","PH","LF ML2",""
"6422","6.29363425925926","50000C62122006231313414571040105","N0H40","PH","10.5","2020/6/23 13:19:09","12","2020/6/29 20:21:59","12","T001585067","PH","LF ML2",""
"6423","6.29363425925926","50000FFE122006231313414571040105","N0H40","PH","10.5","2020/6/23 13:19:09","12","2020/6/29 20:21:59","12","T001585067","PH","LF ML2",""
"6424","6.29363425925926","500012BD122006231313414571040105","N0H40","PH","10.5","2020/6/23 13:19:09","12","2020/6/29 20:21:59","12","T001585067","PH","LF ML2",""
"6425","6.21541666666667","50000039122006231322414571040080","N0H38","PH","08","2020/6/23 13:27:41","12","2020/6/29 18:37:53","12","T001585066","PH","LF ML1",""
"6426","6.21541666666667","50001130122006231322414571040080","N0H38","PH","08","2020/6/23 13:27:41","12","2020/6/29 18:37:53","12","T001585066","PH","LF ML1",""
"6427","6.17710648148148","50001421122006231322414571040100","N0H40","PH","10","2020/6/23 13:27:41","12","2020/6/29 17:42:43","12","T001585062","PH","LF ML2",""
"6428","6.17710648148148","500008A7122006231322414571040100","N0H40","PH","10","2020/6/23 13:27:41","12","2020/6/29 17:42:43","12","T001585062","PH","LF ML2",""
"6429","6.17855324074074","50000568122006231322414571040100","N0H40","PH","10","2020/6/23 13:27:41","12","2020/6/29 17:44:48","12","T001585062","PH","LF ML2",""
"6430","6.1777662037037","500003AA122006231321414571040105","N0H40","PH","10.5","2020/6/23 13:27:41","12","2020/6/29 17:43:40","12","T001585067","PH","LF ML2",""
"6431","6.17710648148148","50001341122006231322414571040105","N0H40","PH","10.5","2020/6/23 13:27:41","12","2020/6/29 17:42:43","12","T001585067","PH","LF ML2",""
"6432","6.17855324074074","50000A63122006231322414571040105","N0H40","PH","10.5","2020/6/23 13:27:41","12","2020/6/29 17:44:48","12","T001585067","PH","LF ML2",""
"6433","6.21541666666667","50000E07122006231322414571040110","N0H40","PH","11","2020/6/23 13:27:41","12","2020/6/29 18:37:53","12","T001585083","PH","LF ML2",""
"6434","6.21541666666667","50000774122006231322414571040110","N0H40","PH","11","2020/6/23 13:27:41","12","2020/6/29 18:37:53","12","T001585083","PH","LF ML2",""
"6435","6.21541666666667","50000210122006231322414571040110","N0H40","PH","11","2020/6/23 13:27:41","12","2020/6/29 18:37:53","12","T001585083","PH","LF ML2",""
"6436","6.21541666666667","50000FD9122006231322414571040110","N0H40","PH","11","2020/6/23 13:27:41","12","2020/6/29 18:37:53","12","T001585083","PH","LF ML2",""
"6437","5.98913194444444","500005EA122006231402C09283002095","N0H16","PH","09.5","2020/6/23 14:08:57","12","2020/6/29 13:53:18","12","T001585071","PH","LF 01B",""
"6438","4.97267361111111","500003EB122006231401C09283002100","N0H16","PH","10","2020/6/23 14:08:57","12","2020/6/28 13:29:36","12","T001585093","PH","LF 01B",""
"6439","4.97267361111111","50000FE1122006231401C09283002100","N0H16","PH","10","2020/6/23 14:08:57","12","2020/6/28 13:29:36","12","T001585093","PH","LF 01B",""
"6440","5.99041666666667","500011CC122006231401C09283002105","N0H16","PH","10.5","2020/6/23 14:08:57","12","2020/6/29 13:55:09","12","T001585094","PH","LF 01B",""
"6441","5.9869212962963","50000909122006231409C09283002085","N0H16","PH","08.5","2020/6/23 14:13:59","12","2020/6/29 13:55:09","12","T001585090","PH","LF 01B",""
"6442","4.96917824074074","5000039C122006231409C09283002090","N0H16","PH","09","2020/6/23 14:13:59","12","2020/6/28 13:29:36","12","T001585070","PH","LF 01B",""
"6443","3.81233796296296","50000E94122006231409C09283002105","N0H16","PH","10.5","2020/6/23 14:13:59","12","2020/6/27 9:43:45","12","T001585094","PH","LF 01B",""
"6444","0.1184375","50000AE9122006231413414571040130","N0H38","PH","13","2020/6/23 14:17:19","12","2020/6/23 17:07:52","12","T001585087","PH","LF ML1",""
"6445","5.7575","50000B6A062006231413414571040130","N0H38","PH","13","2020/6/23 14:17:19","6","2020/6/29 8:28:07","6","T001585087","PH","LF ML1",""
"6446","6.17038194444444","50000938122006231422414571040085","N0H40","PH","08.5","2020/6/23 14:31:15","12","2020/6/29 18:36:36","12","T001585065","PH","LF ML2",""
"6447","6.17038194444444","500001DF122006231422414571040085","N0H40","PH","08.5","2020/6/23 14:31:15","12","2020/6/29 18:36:36","12","T001585065","PH","LF ML2",""
"6448","5.22728009259259","50000E44122006231423414571040105","N0H40","PH","10.5","2020/6/23 14:31:15","12","2020/6/28 19:58:32","12","T001585067","PH","LF ML2",""
"6449","5.22728009259259","50000C00122006231423414571040105","N0H40","PH","10.5","2020/6/23 14:31:15","12","2020/6/28 19:58:32","12","T001585067","PH","LF ML2",""
"6450","5.22728009259259","50000EA5122006231423414571040105","N0H40","PH","10.5","2020/6/23 14:31:15","12","2020/6/28 19:58:32","12","T001585067","PH","LF ML2",""
"6451","6.17127314814815","50000D62122006231423414571040115","N0G15","PH","11.5","2020/6/23 14:31:15","12","2020/6/29 18:37:53","12","T001585082","PH","LF ML1",""
"6452","6.13440972222222","50000049122006231423414571040120","N0G15","PH","12","2020/6/23 14:31:15","12","2020/6/29 17:44:48","12","T001585085","PH","LF ML1",""
"6453","6.13440972222222","50000109122006231424414571040120","N0G15","PH","12","2020/6/23 14:31:15","12","2020/6/29 17:44:48","12","T001585085","PH","LF ML1",""
"6454","6.13440972222222","50000372122006231424414571040120","N0G15","PH","12","2020/6/23 14:31:15","12","2020/6/29 17:44:48","12","T001585085","PH","LF ML1",""
"6455","6.13440972222222","5000073C122006231424414571040130","N0H38","PH","13","2020/6/23 14:31:15","12","2020/6/29 17:44:48","12","T001585087","PH","LF ML1",""
"6456","5.74782407407407","50000B71122006231424414571040130","N0H38","PH","13","2020/6/23 14:31:15","12","2020/6/29 8:28:07","12","T001585087","PH","LF ML1",""
"6457","6.13440972222222","5000117F122006231424414571040130","N0H38","PH","13","2020/6/23 14:31:15","12","2020/6/29 17:44:48","12","T001585087","PH","LF ML1",""
"6458","5.74782407407407","50000A16122006231424414571040130","N0H38","PH","13","2020/6/23 14:31:15","12","2020/6/29 8:28:07","12","T001585087","PH","LF ML1",""
"6459","6.13440972222222","50000098122006231424414571040130","N0H38","PH","13","2020/6/23 14:31:15","12","2020/6/29 17:44:48","12","T001585087","PH","LF ML1",""
"6460","5.39133101851852","500004A2122004030747C05707100100","N0E19","PH","10","2020/4/3 7:56:33","12","2020/4/8 17:20:04","12","T001476848","PH","LF 01A",""
"6461","5.39133101851852","30001A06122004030747C05707100100","N0E19","PH","10","2020/4/3 7:56:33","12","2020/4/8 17:20:04","12","T001476848","PH","LF 01A",""
"6462","4.55236111111111","500009BD122004030747C05707100110","N0E19","PH","11","2020/4/3 7:56:33","12","2020/4/7 21:11:57","12","T001476846","PH","LF 01A",""
"6463","4.55236111111111","50000EF7122004030747C05707100110","N0E19","PH","11","2020/4/3 7:56:33","12","2020/4/7 21:11:57","12","T001476846","PH","LF 01A",""
"6464","4.55236111111111","50000D65122004030747C05707100110","N0E19","PH","11","2020/4/3 7:56:33","12","2020/4/7 21:11:57","12","T001476846","PH","LF 01A",""
"6465","4.55201388888889","50000CDE122004030747C05707100110","N0E19","PH","11","2020/4/3 7:56:33","12","2020/4/7 21:11:27","12","T001476846","PH","LF 01A",""
"6466","4.55201388888889","50001152122004030747C05707100115","N0E19","PH","11.5","2020/4/3 7:56:33","12","2020/4/7 21:11:27","12","T001476851","PH","LF 01A",""
"6467","4.55236111111111","50000615122004030747C05707100115","N0E19","PH","11.5","2020/4/3 7:56:33","12","2020/4/7 21:11:57","12","T001476851","PH","LF 01A",""
"6468","4.55236111111111","30001B7E122004030747C05707100120","N0E19","PH","12","2020/4/3 7:56:33","12","2020/4/7 21:11:57","12","T001476867","PH","LF 01A",""
"6469","4.55236111111111","500006A0122004030747C05707100120","N0E19","PH","12","2020/4/3 7:56:33","12","2020/4/7 21:11:57","12","T001476867","PH","LF 01A",""
"6470","4.55236111111111","500001F8122004030747C05707100120","N0E19","PH","12","2020/4/3 7:56:33","12","2020/4/7 21:11:57","12","T001476867","PH","LF 01A",""
"6471","5.19256944444444","30001AF7122004030843C05707100130","N0E19","PH","13","2020/4/3 8:47:23","12","2020/4/8 13:24:41","12","T001476977","PH","LF 01A",""
"6472","5.18547453703704","5000028B122004030843C05707100130","N0E19","PH","13","2020/4/3 8:47:23","12","2020/4/8 13:14:28","12","T001476977","PH","LF 01A",""
"6473","5.45439814814815","30001C23122004030843C05707100130","N0E19","PH","13","2020/4/3 8:47:23","12","2020/4/8 19:41:43","12","T001476977","PH","LF 01A",""
"6474","0.00409722222222222","500001B6122004291717487471104070","N0E28","PH","07","2020/4/29 18:06:50","12","2020/4/29 18:12:44","12","T001512168","PH","LF 02A",""
"6475","0.00409722222222222","5000080C122004291717487471104070","N0E28","PH","07","2020/4/29 18:06:50","12","2020/4/29 18:12:44","12","T001512168","PH","LF 02A",""
"6476","0.00409722222222222","500001D8122004291717487471104070","N0E28","PH","07","2020/4/29 18:06:50","12","2020/4/29 18:12:44","12","T001512168","PH","LF 02A",""
"6477","0.00409722222222222","50000B9D122004291717487471104070","N0E28","PH","07","2020/4/29 18:06:50","12","2020/4/29 18:12:44","12","T001512168","PH","LF 02A",""
"6478","0.00409722222222222","50000DF5122004291717487471104070","N0E28","PH","07","2020/4/29 18:06:50","12","2020/4/29 18:12:44","12","T001512168","PH","LF 02A",""
"6479","0.00409722222222222","5000066D122004291717487471104070","N0E28","PH","07","2020/4/29 18:06:50","12","2020/4/29 18:12:44","12","T001512168","PH","LF 02A",""
"6480","0.00409722222222222","50000E8A062004291717487471104070","N0E28","PH","07","2020/4/29 18:06:50","6","2020/4/29 18:12:44","6","T001512168","PH","LF 02A",""
"6481","0.00409722222222222","5000011D722004291726487471104075","N0E28","PH","07.5","2020/4/29 18:06:50","72","2020/4/29 18:12:44","72","T001511841","PH","LF 02A",""
"6482","0.00409722222222222","50000BEB062004291726487471104075","N0E28","PH","07.5","2020/4/29 18:06:50","6","2020/4/29 18:12:44","6","T001511841","PH","LF 02A",""
"6483","0.00409722222222222","500006ED242004291726487471104075","N0E28","PH","07.5","2020/4/29 18:06:50","24","2020/4/29 18:12:44","24","T001511841","PH","LF 02A",""
"6484","0.00409722222222222","50000A63062004291724487471104080","N0E28","PH","08","2020/4/29 18:06:50","6","2020/4/29 18:12:44","6","T001511840","PH","LF 02A",""
"6485","0.00409722222222222","50001403602004291723487471104080","N0E28","PH","08","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511840","PH","LF 02A",""
"6486","0.00409722222222222","5000009E482004291723487471104080","N0E28","PH","08","2020/4/29 18:06:50","48","2020/4/29 18:12:44","48","T001511840","PH","LF 02A",""
"6487","0.00409722222222222","50000044602004291719487471104085","N0E28","PH","08.5","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511900","PH","LF 02A",""
"6488","0.00409722222222222","500004C1062004291719487471104085","N0E28","PH","08.5","2020/4/29 18:06:50","6","2020/4/29 18:12:44","6","T001511900","PH","LF 02A",""
"6489","0.00409722222222222","50000F9E602004291718487471104090","N0E28","PH","09","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511899","PH","LF 02A",""
"6490","0.00409722222222222","50000859722004291718487471104090","N0E28","PH","09","2020/4/29 18:06:50","72","2020/4/29 18:12:44","72","T001511899","PH","LF 02A",""
"6491","0.00409722222222222","50001006602004291721487471104095","N0E28","PH","09.5","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511896","PH","LF 02A",""
"6492","0.00409722222222222","500002FB602004291721487471104095","N0E28","PH","09.5","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511896","PH","LF 02A",""
"6493","0.00409722222222222","500007A7602004291721487471104095","N0E28","PH","09.5","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511896","PH","LF 02A",""
"6494","0.00409722222222222","50000D7D602004291721487471104095","N0E28","PH","09.5","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511896","PH","LF 02A",""
"6495","0.00409722222222222","500001DC362004291721487471104095","N0E28","PH","09.5","2020/4/29 18:06:50","36","2020/4/29 18:12:44","36","T001511896","PH","LF 02A",""
"6496","0.00409722222222222","50001394062004291721487471104095","N0E28","PH","09.5","2020/4/29 18:06:50","6","2020/4/29 18:12:44","6","T001511896","PH","LF 02A",""
"6497","0.00409722222222222","50001065602004291725487471104100","N0E28","PH","10","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511895","PH","LF 02A",""
"6498","0.00409722222222222","50000890602004291725487471104100","N0E28","PH","10","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511895","PH","LF 02A",""
"6499","0.00409722222222222","500002A2602004291725487471104100","N0E28","PH","10","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511895","PH","LF 02A",""
"6500","0.00409722222222222","5000139C062004291725487471104100","N0E28","PH","10","2020/4/29 18:06:50","6","2020/4/29 18:12:44","6","T001511895","PH","LF 02A",""
"6501","0.00409722222222222","5000034D602004291725487471104100","N0E28","PH","10","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511895","PH","LF 02A",""
"6502","0.00409722222222222","5000056E602004291725487471104100","N0E28","PH","10","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511895","PH","LF 02A",""
"6503","0.00409722222222222","5000068F602004291728487471104105","N0E28","PH","10.5","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511894","PH","LF 02A",""
"6504","0.00409722222222222","50000AF2062004291728487471104105","N0E28","PH","10.5","2020/4/29 18:06:50","6","2020/4/29 18:12:44","6","T001511894","PH","LF 02A",""
"6505","0.00409722222222222","500012FF602004291728487471104105","N0E28","PH","10.5","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511894","PH","LF 02A",""
"6506","0.00409722222222222","5000061A122004291728487471104105","N0E28","PH","10.5","2020/4/29 18:06:50","12","2020/4/29 18:12:44","12","T001511894","PH","LF 02A",""
"6507","0.00409722222222222","50001294602004291728487471104105","N0E28","PH","10.5","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511894","PH","LF 02A",""
"6508","0.00409722222222222","50000CBB602004291724487471104110","N0E28","PH","11","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511892","PH","LF 02A",""
"6509","0.00409722222222222","50000E27062004291723487471104120","N0E28","PH","12","2020/4/29 18:06:50","6","2020/4/29 18:12:44","6","T001511891","PH","LF 02A",""
"6510","0.00409722222222222","5000030C602004291723487471104120","N0E28","PH","12","2020/4/29 18:06:50","60","2020/4/29 18:12:44","60","T001511891","PH","LF 02A",""
"6511","0.00409722222222222","50000357482004291723487471104120","N0E28","PH","12","2020/4/29 18:06:50","48","2020/4/29 18:12:44","48","T001511891","PH","LF 02A",""
"6512","0.00409722222222222","5000054F062004291718487471104125","N0E28","PH","12.5","2020/4/29 18:06:50","6","2020/4/29 18:12:44","6","T001511886","PH","LF 02A",""
"6513","0.00409722222222222","50000A4A062004291727487471104140","N0E28","PH","14","2020/4/29 18:06:50","6","2020/4/29 18:12:44","6","T001511887","PH","LF 02A",""
"6514","0.00409722222222222","5000059A062004291721487471104160","N0E28","PH","16","2020/4/29 18:06:50","6","2020/4/29 18:12:44","6","T001511888","PH","LF 02A",""
"6515","0.00221064814814815","50000CF5122004291718487471104125","N0E28","PH","12.5","2020/4/29 18:09:33","12","2020/4/29 18:12:44","12","T001511886","PH","LF 02A",""
"6516","7.81171296296296","50000A26122004291903C05707100125","N0F11","PH","12.5","2020/4/29 19:06:51","12","2020/5/7 14:35:43","12","T001511914","PH","LF 01A",""
"6517","7.81171296296296","5000017D122004291903C05707100140","N0F11","PH","14","2020/4/29 19:06:51","12","2020/5/7 14:35:43","12","T001511858","PH","LF 01A",""
"6518","7.81171296296296","50000B98122004291903C05707100150","N0F11","PH","15","2020/4/29 19:06:51","12","2020/5/7 14:35:43","12","T001511859","PH","LF 01A",""
"6519","7.4853125","50000924062006162316414571040080","N0G16","PH","08","2020/6/16 23:29:45","6","2020/6/24 11:08:36","6","T001576431","PH","LF ML1",""
"6520","7.4853125","500007E4122006162317414571040080","N0G16","PH","08","2020/6/16 23:29:45","12","2020/6/24 11:08:36","12","T001576431","PH","LF ML1",""
"6521","7.4853125","50000FCF122006162317414571040080","N0G16","PH","08","2020/6/16 23:29:45","12","2020/6/24 11:08:36","12","T001576431","PH","LF ML1",""
"6522","10.482962962963","50000209062006162317414571040085","N0G15","PH","08.5","2020/6/16 23:29:45","6","2020/6/27 11:05:13","6","T001576428","PH","LF ML1",""
"6523","7.4853125","50000AF1122006162317414571040085","N0G15","PH","08.5","2020/6/16 23:29:45","12","2020/6/24 11:08:36","12","T001576428","PH","LF ML1",""
"6524","7.4853125","50000506122006162317414571040085","N0G15","PH","08.5","2020/6/16 23:29:45","12","2020/6/24 11:08:36","12","T001576428","PH","LF ML1",""
"6525","10.750150462963","500006F7122006162317414571040090","N0G15","PH","09","2020/6/16 23:29:45","12","2020/6/27 17:29:58","12","T001576427","PH","LF ML1",""
"6526","10.750150462963","5000012D122006162317414571040090","N0G15","PH","09","2020/6/16 23:29:45","12","2020/6/27 17:29:58","12","T001576427","PH","LF ML1",""
"6527","10.750150462963","50001512122006162318414571040095","N0G16","PH","09.5","2020/6/16 23:29:45","12","2020/6/27 17:29:58","12","T001576426","PH","LF ML1",""
"6528","10.750150462963","5000144E062006162317414571040095","N0G16","PH","09.5","2020/6/16 23:29:45","6","2020/6/27 17:29:58","6","T001576426","PH","LF ML1",""
"6529","10.750150462963","50000DCA122006162318414571040095","N0G16","PH","09.5","2020/6/16 23:29:45","12","2020/6/27 17:29:58","12","T001576426","PH","LF ML1",""
"6530","10.7535416666667","50000335122006162318414571040095","N0G16","PH","09.5","2020/6/16 23:29:45","12","2020/6/27 17:34:51","12","T001576426","PH","LF ML1",""
"6531","9.49802083333333","500010AA062006162317414571040095","N0G16","PH","09.5","2020/6/16 23:29:45","6","2020/6/26 11:26:54","6","T001576426","PH","LF ML1",""
"6532","7.71650462962963","500012FB122006162318414571040100","N0G16","PH","10","2020/6/16 23:29:45","12","2020/6/24 16:41:31","12","T001576425","PH","LF ML1",""
"6533","9.49802083333333","50000911062006162318414571040100","N0G16","PH","10","2020/6/16 23:29:45","6","2020/6/26 11:26:54","6","T001576425","PH","LF ML1",""
"6534","7.71650462962963","50000F42122006162318414571040100","N0G16","PH","10","2020/6/16 23:29:45","12","2020/6/24 16:41:31","12","T001576425","PH","LF ML1",""
"6535","7.71650462962963","50001036122006162318414571040100","N0G16","PH","10","2020/6/16 23:29:45","12","2020/6/24 16:41:31","12","T001576425","PH","LF ML1",""
"6536","7.71650462962963","500002F8122006162319414571040105","N0G07","PH","10.5","2020/6/16 23:29:45","12","2020/6/24 16:41:31","12","T001576465","PH","LF ML2",""
"6537","7.71650462962963","500010B9122006162318414571040105","N0G07","PH","10.5","2020/6/16 23:29:45","12","2020/6/24 16:41:31","12","T001576465","PH","LF ML2",""
"6538","7.49039351851852","50000876122006162319414571040110","N0G15","PH","11","2020/6/16 23:29:45","12","2020/6/24 11:15:55","12","T001576482","PH","LF ML1",""
"6539","7.49039351851852","50000D5B122006162319414571040110","N0G15","PH","11","2020/6/16 23:29:45","12","2020/6/24 11:15:55","12","T001576482","PH","LF ML1",""
"6540","7.49039351851852","5000082C122006162319414571040110","N0G15","PH","11","2020/6/16 23:29:45","12","2020/6/24 11:15:55","12","T001576482","PH","LF ML1",""
"6541","7.49039351851852","500009F1062006162319414571040115","N0G16","PH","11.5","2020/6/16 23:29:45","6","2020/6/24 11:15:55","6","T001576434","PH","LF ML1",""
"6542","7.49039351851852","500010E7122006162319414571040115","N0G16","PH","11.5","2020/6/16 23:29:45","12","2020/6/24 11:15:55","12","T001576434","PH","LF ML1",""
"6543","7.49039351851852","5000095F122006162319414571040115","N0G16","PH","11.5","2020/6/16 23:29:45","12","2020/6/24 11:15:55","12","T001576434","PH","LF ML1",""
"6544","7.48898148148148","5000061D062006162320414571040120","N0G16","PH","12","2020/6/16 23:29:45","6","2020/6/24 11:13:53","6","T001576435","PH","LF ML1",""
"6545","7.49039351851852","50001177122006162320414571040120","N0G16","PH","12","2020/6/16 23:29:45","12","2020/6/24 11:15:55","12","T001576435","PH","LF ML1",""
"6546","7.49039351851852","5000119E122006162320414571040120","N0G16","PH","12","2020/6/16 23:29:45","12","2020/6/24 11:15:55","12","T001576435","PH","LF ML1",""
