,RB090_COMPONENT,RB090_DATE_OUT-RB090_DATE_IN
16068,OUTSOLE,183.1197222
43158,OUTSOLE,183.1169444
43161,OUTSOLE,183.1169444
43163,OUTSOLE,183.1169444
7954,OUTSOLE,183.1152778
39848,OUTSOLE,183.0836111
21745,OUTSOLE,183.08
34424,OUTSOLE,183.035
34427,OUTSOLE,183.0294444
34430,OUTSOLE,183.0294444
43506,OUTSOLE,182.9833333
23435,OUTSOLE,182.9383333
26473,OUTSOLE,182.9361111
5127,OUTSOLE,182.9316667
26374,OUTSOLE,182.8686111
4173,OUTSOLE,182.8155556
42802,OUTSOLE,182.7830556
26512,OUTSOLE,182.7397222
36594,OUTSOLE,182.7308333
36730,OUTSOLE,182.7308333
31999,OUTSOLE,182.7263889
17172,OUTSOLE,182.7225
33829,OUTSOLE,182.7191667
32011,OUTSOLE,182.6544444
36142,OUTSOLE,182.6519444
32013,OUTSOLE,182.6494444
26606,OUTSOLE,182.6352778
26609,OUTSOLE,182.6294444
11047,OUTSOLE,182.6127778
36139,OUTSOLE,182.5852778
36140,OUTSOLE,182.5852778
3580,OUTSOLE,182.5430556
32009,OUTSOLE,182.5330556
26626,OUTSOLE,182.5161111
32006,OUTSOLE,182.5113889
9854,OUTSOLE,182.5027778
26630,OUTSOLE,182.4891667
33973,OUTSOLE,182.4752778
32003,OUTSOLE,182.4722222
42464,OUTSOLE,182.4308333
8169,OUTSOLE,182.4233333
21808,OUTSOLE,182.4116667
32912,OUTSOLE,182.3702778
31293,OUTSOLE,182.3686111
31296,OUTSOLE,182.3433333
15964,OUTSOLE,182.3336111
15965,OUTSOLE,182.3336111
6122,OUTSOLE,182.3330556
31294,OUTSOLE,182.3322222
31295,OUTSOLE,182.3322222
31302,OUTSOLE,182.3191667
15963,OUTSOLE,182.3177778
25577,OUTSOLE,182.2988889
25750,OUTSOLE,182.2988889
36393,OUTSOLE,182.2638889
36199,OUTSOLE,182.2625
36200,OUTSOLE,182.2625
43588,OUTSOLE,182.2327778
26628,OUTSOLE,182.2322222
32681,OUTSOLE,182.2322222
32682,OUTSOLE,182.2322222
24781,OUTSOLE,182.2252778
16075,OUTSOLE,182.2225
36163,OUTSOLE,182.2222222
36164,OUTSOLE,182.2222222
36201,OUTSOLE,182.2216667
2496,OUTSOLE,182.1480556
26836,OUTSOLE,182.1313889
2495,OUTSOLE,182.1261111
26835,OUTSOLE,182.1230556
23462,OUTSOLE,182.1138889
23463,OUTSOLE,182.1138889
38886,OUTSOLE,182.1097222
38887,OUTSOLE,182.1097222
33951,OUTSOLE,182.1091667
40942,OUTSOLE,182.1069444
23455,OUTSOLE,182.0805556
2445,OUTSOLE,182.0794444
11172,OUTSOLE,182.075
27224,OUTSOLE,182.0669444
24456,OUTSOLE,182.05
26746,OUTSOLE,182.0486111
2456,OUTSOLE,182.0477778
41821,OUTSOLE,182.0391667
41822,OUTSOLE,182.0391667
24450,OUTSOLE,182.0291667
24474,OUTSOLE,182.0219444
24461,OUTSOLE,182.0194444
24462,OUTSOLE,182.0033333
24475,OUTSOLE,181.9983333
26113,OUTSOLE,181.9913889
24472,OUTSOLE,181.9791667
24469,OUTSOLE,181.9697222
31740,OUTSOLE,181.9697222
24468,OUTSOLE,181.9655556
38814,OUTSOLE,181.9608333
17140,OUTSOLE,181.9391667
3811,OUTSOLE,181.9372222
26795,OUTSOLE,181.9163889
36778,OUTSOLE,181.9155556
3219,OUTSOLE,181.9
21875,OUTSOLE,181.8983333
25618,OUTSOLE,181.8891667
26794,OUTSOLE,181.8877778
26803,OUTSOLE,181.8680556
26837,OUTSOLE,181.8391667
28781,OUTSOLE,181.83
26856,OUTSOLE,181.8063889
42648,OUTSOLE,181.8055556
26846,OUTSOLE,181.8011111
26861,OUTSOLE,181.7677778
39048,OUTSOLE,181.7625
33265,OUTSOLE,181.6697222
36207,OUTSOLE,181.6497222
32091,OUTSOLE,181.6458333
32002,OUTSOLE,181.6391667
27026,OUTSOLE,181.6355556
27028,OUTSOLE,181.6311111
41918,OUTSOLE,181.6294444
11389,OUTSOLE,181.6213889
32007,OUTSOLE,181.6197222
32004,OUTSOLE,181.6147222
15830,OUTSOLE,181.6036111
15833,OUTSOLE,181.5991667
32008,OUTSOLE,181.5919444
2062,OUTSOLE,181.5902778
32089,OUTSOLE,181.5847222
32005,OUTSOLE,181.5783333
17010,OUTSOLE,181.5747222
32000,OUTSOLE,181.5677778
3239,OUTSOLE,181.5641667
34415,OUTSOLE,181.5638889
34983,OUTSOLE,181.5597222
35011,OUTSOLE,181.5597222
1273,OUTSOLE,181.5519444
17008,OUTSOLE,181.5516667
17007,OUTSOLE,181.5441667
35158,OUTSOLE,181.5372222
32012,OUTSOLE,181.5005556
31407,OUTSOLE,181.4983333
31406,OUTSOLE,181.4927778
33149,OUTSOLE,181.485
36827,OUTSOLE,181.4458333
16308,OUTSOLE,181.4452778
4167,OUTSOLE,181.4358333
32001,OUTSOLE,181.4344444
32092,OUTSOLE,181.4216667
7318,OUTSOLE,181.4202778
32093,OUTSOLE,181.4172222
27371,OUTSOLE,181.4094444
16104,OUTSOLE,181.4011111
25224,OUTSOLE,181.3877778
32099,OUTSOLE,181.3536111
21884,OUTSOLE,181.3422222
21883,OUTSOLE,181.3361111
21881,OUTSOLE,181.3291667
38623,OUTSOLE,181.3272222
38631,OUTSOLE,181.3230556
38632,OUTSOLE,181.3230556
11602,OUTSOLE,181.3011111
6145,OUTSOLE,181.2963889
11609,OUTSOLE,181.2911111
6146,OUTSOLE,181.2713889
28290,OUTSOLE,181.2688889
1286,OUTSOLE,181.2658333
36836,OUTSOLE,181.2272222
33450,OUTSOLE,181.2152778
31442,OUTSOLE,181.2144444
36334,OUTSOLE,181.1483333
16950,OUTSOLE,181.1475
38131,OUTSOLE,181.1472222
1263,OUTSOLE,181.1411111
3631,OUTSOLE,181.1163889
3235,OUTSOLE,181.1011111
3709,OUTSOLE,181.0913889
35134,OUTSOLE,181.08
35135,OUTSOLE,181.08
35136,OUTSOLE,181.08
1838,OUTSOLE,181.0644444
6175,OUTSOLE,181.0602778
10740,OUTSOLE,181.0502778
2144,OUTSOLE,181.0408333
1272,OUTSOLE,181.0341667
10696,OUTSOLE,181.0275
39838,OUTSOLE,181.0183333
2173,OUTSOLE,180.9922222
34422,OUTSOLE,180.9769444
21899,OUTSOLE,180.9472222
24882,OUTSOLE,180.9472222
36424,OUTSOLE,180.8841667
36434,OUTSOLE,180.8741667
3765,OUTSOLE,180.865
38571,OUTSOLE,180.8627778
34350,OUTSOLE,180.8491667
36423,OUTSOLE,180.8433333
36425,OUTSOLE,180.8433333
36426,OUTSOLE,180.8433333
2538,OUTSOLE,180.8238889
2539,OUTSOLE,180.8238889
15829,OUTSOLE,180.8008333
21945,OUTSOLE,180.7794444
21947,OUTSOLE,180.7769444
30895,OUTSOLE,180.7536111
16318,OUTSOLE,180.7391667
25191,OUTSOLE,180.7377778
25192,OUTSOLE,180.7366667
16320,OUTSOLE,180.7319444
25198,OUTSOLE,180.7305556
16138,OUTSOLE,180.705
16139,OUTSOLE,180.705
25193,OUTSOLE,180.6852778
36449,OUTSOLE,180.685
10752,OUTSOLE,180.6722222
17357,OUTSOLE,180.6613889
35090,OUTSOLE,180.6438889
25200,OUTSOLE,180.6377778
41790,OUTSOLE,180.6375
33224,OUTSOLE,180.6247222
33225,OUTSOLE,180.6247222
10053,OUTSOLE,180.6241667
38111,OUTSOLE,180.6036111
38620,OUTSOLE,180.58
17718,OUTSOLE,180.5797222
36238,OUTSOLE,180.5688889
36446,OUTSOLE,180.5527778
7344,OUTSOLE,180.5511111
7345,OUTSOLE,180.5511111
17719,OUTSOLE,180.5277778
31308,OUTSOLE,180.5241667
38129,OUTSOLE,180.5186111
38130,OUTSOLE,180.5186111
17770,OUTSOLE,180.4825
38619,OUTSOLE,180.4775
31367,OUTSOLE,180.4669444
35198,OUTSOLE,180.4636111
35201,OUTSOLE,180.4636111
35206,OUTSOLE,180.4636111
39640,OUTSOLE,180.4608333
32215,OUTSOLE,180.4513889
27061,OUTSOLE,180.4463889
32214,OUTSOLE,180.4447222
32245,OUTSOLE,180.4402778
39650,OUTSOLE,180.3686111
29957,OUTSOLE,180.3683333
4352,OUTSOLE,180.3602778
5020,OUTSOLE,180.3480556
23465,OUTSOLE,180.3425
30945,OUTSOLE,180.3127778
30943,OUTSOLE,180.3063889
30946,OUTSOLE,180.2986111
39839,OUTSOLE,180.2961111
32270,OUTSOLE,180.2863889
32271,OUTSOLE,180.225
11181,OUTSOLE,180.2147222
33119,OUTSOLE,180.2080556
3313,OUTSOLE,180.1947222
31474,OUTSOLE,180.1936111
36457,OUTSOLE,180.1869444
33928,OUTSOLE,180.1786111
33929,OUTSOLE,180.1786111
3321,OUTSOLE,180.1338889
3322,OUTSOLE,180.1338889
26016,OUTSOLE,180.1088889
35166,OUTSOLE,180.0869444
35168,OUTSOLE,180.0869444
43208,OUTSOLE,180.0594444
32407,OUTSOLE,180.0311111
37087,OUTSOLE,179.9808333
32724,OUTSOLE,179.9425
35192,OUTSOLE,179.8630556
38151,OUTSOLE,179.8625
38153,OUTSOLE,179.8625
43639,OUTSOLE,179.8608333
37136,OUTSOLE,179.8561111
564,OUTSOLE,179.8538889
37138,OUTSOLE,179.8313889
37139,OUTSOLE,179.8313889
41719,OUTSOLE,179.8286111
41450,OUTSOLE,179.8277778
41451,OUTSOLE,179.8277778
34999,OUTSOLE,179.7944444
35190,OUTSOLE,179.7855556
4898,OUTSOLE,179.7541667
4899,OUTSOLE,179.7541667
37153,OUTSOLE,179.7480556
4919,OUTSOLE,179.7466667
37154,OUTSOLE,179.7311111
2586,OUTSOLE,179.7052778
2587,OUTSOLE,179.7052778
31419,OUTSOLE,179.6991667
37133,OUTSOLE,179.6991667
43095,OUTSOLE,179.6861111
17186,OUTSOLE,179.6786111
17187,OUTSOLE,179.6786111
35216,OUTSOLE,179.6502778
2348,OUTSOLE,179.6458333
2349,OUTSOLE,179.6458333
2350,OUTSOLE,179.6458333
2351,OUTSOLE,179.6458333
35217,OUTSOLE,179.6397222
16202,OUTSOLE,179.6361111
3376,OUTSOLE,179.6297222
33991,OUTSOLE,179.6277778
26024,OUTSOLE,179.625
26033,OUTSOLE,179.625
3368,OUTSOLE,179.585
3374,OUTSOLE,179.585
11671,OUTSOLE,179.58
41554,OUTSOLE,179.5727778
41556,OUTSOLE,179.5727778
41557,OUTSOLE,179.5727778
41558,OUTSOLE,179.5727778
41559,OUTSOLE,179.5727778
17556,OUTSOLE,179.5702778
33536,OUTSOLE,179.5675
33537,OUTSOLE,179.5675
2924,OUTSOLE,179.5644444
35239,OUTSOLE,179.5611111
39914,OUTSOLE,179.5494444
8620,OUTSOLE,179.5452778
41793,OUTSOLE,179.5127778
38404,OUTSOLE,179.5041667
26469,OUTSOLE,179.4775
25860,OUTSOLE,179.4705556
25856,OUTSOLE,179.4563889
25866,OUTSOLE,179.4416667
38795,OUTSOLE,179.4391667
38802,OUTSOLE,179.4391667
25858,OUTSOLE,179.4316667
41910,OUTSOLE,179.4119444
25862,OUTSOLE,179.4116667
41585,OUTSOLE,179.4016667
35208,OUTSOLE,179.4008333
41594,OUTSOLE,179.3988889
32276,OUTSOLE,179.3911111
17572,OUTSOLE,179.3836111
38718,OUTSOLE,179.375
38719,OUTSOLE,179.375
17579,OUTSOLE,179.3747222
17573,OUTSOLE,179.3738889
10165,OUTSOLE,179.3436111
35253,OUTSOLE,179.3433333
27612,OUTSOLE,179.3205556
16334,OUTSOLE,179.3052778
16335,OUTSOLE,179.3052778
37178,OUTSOLE,179.2786111
10169,OUTSOLE,179.2691667
30278,OUTSOLE,179.2641667
37177,OUTSOLE,179.2616667
35284,OUTSOLE,179.2502778
10909,OUTSOLE,179.2452778
10910,OUTSOLE,179.2452778
16783,OUTSOLE,179.2347222
31678,OUTSOLE,179.1877778
31682,OUTSOLE,179.1877778
32213,OUTSOLE,179.1858333
31501,OUTSOLE,179.1794444
15972,OUTSOLE,179.1761111
15973,OUTSOLE,179.1761111
37184,OUTSOLE,179.1741667
38152,OUTSOLE,179.16
31677,OUTSOLE,179.1366667
13938,OUTSOLE,179.1286111
31679,OUTSOLE,179.1280556
31680,OUTSOLE,179.1280556
31683,OUTSOLE,179.1280556
13937,OUTSOLE,179.1241667
13936,OUTSOLE,179.1191667
13939,OUTSOLE,179.1191667
37220,OUTSOLE,179.1075
37221,OUTSOLE,179.1075
26515,OUTSOLE,179.1044444
26422,OUTSOLE,179.1036111
31681,OUTSOLE,179.095
16820,OUTSOLE,179.0813889
16821,OUTSOLE,179.0813889
29042,OUTSOLE,179.0763889
39945,OUTSOLE,179.0694444
30901,OUTSOLE,179.0513889
30903,OUTSOLE,179.0513889
39570,OUTSOLE,179.05
37134,OUTSOLE,179.0302778
25744,OUTSOLE,179.0225
31711,OUTSOLE,179.0158333
17152,OUTSOLE,179.0119444
31713,OUTSOLE,178.9955556
38845,OUTSOLE,178.9905556
37217,OUTSOLE,178.9752778
37219,OUTSOLE,178.9752778
26102,OUTSOLE,178.9530556
37228,OUTSOLE,178.9511111
37353,OUTSOLE,178.9502778
26612,OUTSOLE,178.9469444
38754,OUTSOLE,178.9458333
37233,OUTSOLE,178.9394444
37354,OUTSOLE,178.9255556
39055,OUTSOLE,178.9233333
30365,OUTSOLE,178.8775
37352,OUTSOLE,178.8758333
37240,OUTSOLE,178.8625
37241,OUTSOLE,178.8625
2636,OUTSOLE,178.8516667
38790,OUTSOLE,178.8377778
37380,OUTSOLE,178.795
39697,OUTSOLE,178.755
39701,OUTSOLE,178.755
39702,OUTSOLE,178.755
16468,OUTSOLE,178.7536111
37367,OUTSOLE,178.7391667
16269,OUTSOLE,178.7213889
39703,OUTSOLE,178.7116667
39704,OUTSOLE,178.7116667
25908,OUTSOLE,178.7025
26114,OUTSOLE,178.7013889
38793,OUTSOLE,178.6819444
14018,OUTSOLE,178.6780556
37379,OUTSOLE,178.6627778
33032,OUTSOLE,178.6605556
41836,OUTSOLE,178.6461111
14016,OUTSOLE,178.6438889
41562,OUTSOLE,178.6180556
42724,OUTSOLE,178.6144444
36749,OUTSOLE,178.6141667
11062,OUTSOLE,178.6111111
5405,OUTSOLE,178.5933333
38792,OUTSOLE,178.5794444
2918,OUTSOLE,178.5705556
2917,OUTSOLE,178.5286111
40096,OUTSOLE,178.5261111
2920,OUTSOLE,178.5019444
33062,OUTSOLE,178.5002778
2512,OUTSOLE,178.5
38863,OUTSOLE,178.4855556
43314,OUTSOLE,178.4855556
43328,OUTSOLE,178.4727778
43330,OUTSOLE,178.4727778
2673,OUTSOLE,178.4666667
38794,OUTSOLE,178.4586111
38801,OUTSOLE,178.4586111
35110,OUTSOLE,178.4138889
40041,OUTSOLE,178.4047222
2691,OUTSOLE,178.3938889
22836,OUTSOLE,178.3888889
38091,OUTSOLE,178.3686111
16633,OUTSOLE,178.3683333
38090,OUTSOLE,178.365
40018,OUTSOLE,178.3638889
43124,OUTSOLE,178.3588889
43129,OUTSOLE,178.3588889
43130,OUTSOLE,178.3588889
43135,OUTSOLE,178.3588889
12129,OUTSOLE,178.3508333
2502,OUTSOLE,178.3488889
2503,OUTSOLE,178.3488889
26018,OUTSOLE,178.3336111
26274,OUTSOLE,178.3302778
26022,OUTSOLE,178.2825
12019,OUTSOLE,178.27
19257,OUTSOLE,178.2669444
30539,OUTSOLE,178.2583333
26381,OUTSOLE,178.1886111
7953,OUTSOLE,178.1711111
39592,OUTSOLE,178.1522222
828,OUTSOLE,178.14
29685,OUTSOLE,178.1394444
43154,OUTSOLE,178.1291667
30662,OUTSOLE,178.1194444
39591,OUTSOLE,178.1111111
12006,OUTSOLE,178.0855556
38835,OUTSOLE,178.0711111
38836,OUTSOLE,178.0711111
38837,OUTSOLE,178.0711111
40412,OUTSOLE,178.0488889
36828,OUTSOLE,178.0316667
42781,OUTSOLE,178.0269444
2719,OUTSOLE,178.0188889
38841,OUTSOLE,178.01
11371,OUTSOLE,177.9947222
3587,OUTSOLE,177.9702778
39692,OUTSOLE,177.9469444
3611,OUTSOLE,177.9294444
26042,OUTSOLE,177.9258333
22365,OUTSOLE,177.9177778
10005,OUTSOLE,177.9058333
4153,OUTSOLE,177.9025
11326,OUTSOLE,177.8936111
11327,OUTSOLE,177.8936111
3612,OUTSOLE,177.8875
37528,OUTSOLE,177.8822222
17289,OUTSOLE,177.8716667
43126,OUTSOLE,177.8558333
43128,OUTSOLE,177.8558333
43132,OUTSOLE,177.8558333
43133,OUTSOLE,177.8558333
43136,OUTSOLE,177.8558333
33892,OUTSOLE,177.8475
32791,OUTSOLE,177.8447222
16581,OUTSOLE,177.8352778
26066,OUTSOLE,177.8325
26067,OUTSOLE,177.8325
2880,OUTSOLE,177.8319444
2882,OUTSOLE,177.8058333
40097,OUTSOLE,177.8038889
26987,OUTSOLE,177.7625
2733,OUTSOLE,177.7552778
26988,OUTSOLE,177.7308333
38975,OUTSOLE,177.725
15711,OUTSOLE,177.7080556
43159,OUTSOLE,177.6261111
43160,OUTSOLE,177.6261111
30515,OUTSOLE,177.6108333
26171,OUTSOLE,177.6088889
2752,OUTSOLE,177.5766667
2760,OUTSOLE,177.5766667
36809,OUTSOLE,177.575
26174,OUTSOLE,177.5580556
3817,OUTSOLE,177.5533333
26170,OUTSOLE,177.53
26077,OUTSOLE,177.5175
30514,OUTSOLE,177.5083333
2537,OUTSOLE,177.4655556
42895,OUTSOLE,177.46
14242,OUTSOLE,177.4266667
14243,OUTSOLE,177.4266667
14246,OUTSOLE,177.4266667
30506,OUTSOLE,177.4169444
4208,OUTSOLE,177.35
4209,OUTSOLE,177.35
4210,OUTSOLE,177.35
4211,OUTSOLE,177.35
911,OUTSOLE,177.3475
912,OUTSOLE,177.3475
3534,OUTSOLE,177.3391667
43209,OUTSOLE,177.3361111
43210,OUTSOLE,177.3361111
43211,OUTSOLE,177.3361111
43212,OUTSOLE,177.3361111
43215,OUTSOLE,177.3361111
35001,OUTSOLE,177.3341667
34994,OUTSOLE,177.3236111
34986,OUTSOLE,177.3188889
22393,OUTSOLE,177.3008333
35010,OUTSOLE,177.2947222
34995,OUTSOLE,177.2905556
36394,OUTSOLE,177.2866667
30538,OUTSOLE,177.2777778
11944,OUTSOLE,177.2672222
8701,OUTSOLE,177.2583333
371,OUTSOLE,177.23
2829,OUTSOLE,177.2013889
33832,OUTSOLE,177.185
2544,OUTSOLE,177.1544444
2545,OUTSOLE,177.1544444
26265,OUTSOLE,177.1219444
43232,OUTSOLE,177.1163889
36835,OUTSOLE,177.1105556
26248,OUTSOLE,177.1086111
26262,OUTSOLE,177.1063889
2091,OUTSOLE,177.1
7239,OUTSOLE,177.0991667
36669,OUTSOLE,177.0430556
19474,OUTSOLE,177.0241667
13803,OUTSOLE,177.0080556
38607,OUTSOLE,176.9988889
38609,OUTSOLE,176.9988889
37006,OUTSOLE,176.9305556
35613,OUTSOLE,176.9288889
28559,OUTSOLE,176.9266667
27025,OUTSOLE,176.9244444
5620,OUTSOLE,176.8933333
36861,OUTSOLE,176.7994444
43300,OUTSOLE,176.7938889
43301,OUTSOLE,176.7938889
43302,OUTSOLE,176.7938889
43303,OUTSOLE,176.7938889
43304,OUTSOLE,176.7938889
43305,OUTSOLE,176.7938889
43306,OUTSOLE,176.7938889
43307,OUTSOLE,176.7938889
43308,OUTSOLE,176.7938889
43309,OUTSOLE,176.7938889
43310,OUTSOLE,176.7938889
43311,OUTSOLE,176.7938889
4074,OUTSOLE,176.7225
39643,OUTSOLE,176.6605556
10022,OUTSOLE,176.6527778
36938,OUTSOLE,176.6177778
36948,OUTSOLE,176.5408333
34046,OUTSOLE,176.5363889
36950,OUTSOLE,176.5252778
36951,OUTSOLE,176.5252778
32686,OUTSOLE,176.5163889
42917,OUTSOLE,176.4005556
35099,OUTSOLE,176.3994444
35095,OUTSOLE,176.3705556
35096,OUTSOLE,176.3663889
35105,OUTSOLE,176.3663889
2590,OUTSOLE,176.3188889
37813,OUTSOLE,176.2719444
17496,OUTSOLE,176.2419444
17502,OUTSOLE,176.2372222
6307,OUTSOLE,176.2238889
17485,OUTSOLE,176.1963889
17486,OUTSOLE,176.1963889
34984,OUTSOLE,176.1533333
34996,OUTSOLE,176.1533333
34997,OUTSOLE,176.1533333
34998,OUTSOLE,176.1533333
35000,OUTSOLE,176.1533333
35008,OUTSOLE,176.1533333
38656,OUTSOLE,176.115
35137,OUTSOLE,176.1072222
35120,OUTSOLE,176.1008333
35121,OUTSOLE,176.1008333
35122,OUTSOLE,176.1008333
35127,OUTSOLE,176.1008333
35128,OUTSOLE,176.1008333
35129,OUTSOLE,176.1008333
10074,OUTSOLE,176.0880556
43040,OUTSOLE,176.0880556
40610,OUTSOLE,176.0836111
10056,OUTSOLE,176.0658333
35124,OUTSOLE,176.0575
35125,OUTSOLE,176.0575
35126,OUTSOLE,176.0575
35130,OUTSOLE,176.0575
35131,OUTSOLE,176.0575
35132,OUTSOLE,176.0575
25453,OUTSOLE,176.0075
35117,OUTSOLE,175.9536111
35111,OUTSOLE,175.9483333
35112,OUTSOLE,175.9141667
35109,OUTSOLE,175.91
14352,OUTSOLE,175.8941667
14353,OUTSOLE,175.8941667
14354,OUTSOLE,175.8941667
2881,OUTSOLE,175.8769444
34470,OUTSOLE,175.8088889
39401,OUTSOLE,175.7188889
39479,OUTSOLE,175.7152778
6366,OUTSOLE,175.7005556
16927,OUTSOLE,175.6836111
16929,OUTSOLE,175.6619444
35155,OUTSOLE,175.6575
34985,OUTSOLE,175.6475
34993,OUTSOLE,175.6475
35004,OUTSOLE,175.6475
26419,OUTSOLE,175.6408333
35039,OUTSOLE,175.5441667
2627,OUTSOLE,175.4983333
40450,OUTSOLE,175.4491667
35203,OUTSOLE,175.4411111
17311,OUTSOLE,175.4175
15779,OUTSOLE,175.3522222
15784,OUTSOLE,175.3522222
14371,OUTSOLE,175.3269444
14374,OUTSOLE,175.3269444
14375,OUTSOLE,175.3269444
14376,OUTSOLE,175.3269444
14377,OUTSOLE,175.3269444
11772,OUTSOLE,175.3141667
11776,OUTSOLE,175.3141667
35053,OUTSOLE,175.29
35054,OUTSOLE,175.29
35057,OUTSOLE,175.29
35058,OUTSOLE,175.29
35067,OUTSOLE,175.29
35068,OUTSOLE,175.29
35093,OUTSOLE,175.2291667
35098,OUTSOLE,175.2291667
35100,OUTSOLE,175.2291667
35103,OUTSOLE,175.2291667
35104,OUTSOLE,175.2291667
14372,OUTSOLE,175.2077778
24283,OUTSOLE,175.1972222
24285,OUTSOLE,175.1972222
24288,OUTSOLE,175.1972222
11553,OUTSOLE,175.1894444
19962,OUTSOLE,175.1813889
37656,OUTSOLE,175.1786111
3887,OUTSOLE,175.1755556
26437,OUTSOLE,175.1747222
26438,OUTSOLE,175.1747222
14461,OUTSOLE,175.1497222
14462,OUTSOLE,175.1497222
21503,OUTSOLE,175.1438889
11879,OUTSOLE,175.1236111
40821,OUTSOLE,175.11
3855,OUTSOLE,175.0597222
11363,OUTSOLE,175.015
32553,OUTSOLE,175.0122222
24342,OUTSOLE,174.9972222
6405,OUTSOLE,174.9966667
2690,OUTSOLE,174.9658333
38786,OUTSOLE,174.9622222
24382,OUTSOLE,174.9505556
26583,OUTSOLE,174.9266667
35367,OUTSOLE,174.9183333
35376,OUTSOLE,174.9183333
27000,OUTSOLE,174.9133333
34203,OUTSOLE,174.9113889
34207,OUTSOLE,174.9
13865,OUTSOLE,174.8969444
13866,OUTSOLE,174.8969444
9855,OUTSOLE,174.89
6297,OUTSOLE,174.8888889
9856,OUTSOLE,174.8841667
19482,OUTSOLE,174.8838889
13867,OUTSOLE,174.8836111
34205,OUTSOLE,174.8672222
34206,OUTSOLE,174.8641667
26097,OUTSOLE,174.8594444
41446,OUTSOLE,174.8486111
3653,OUTSOLE,174.8116667
3664,OUTSOLE,174.8116667
4138,OUTSOLE,174.8102778
11759,OUTSOLE,174.8016667
11760,OUTSOLE,174.8016667
11761,OUTSOLE,174.8016667
11762,OUTSOLE,174.8016667
35114,OUTSOLE,174.7727778
10163,OUTSOLE,174.7383333
35094,OUTSOLE,174.7233333
35106,OUTSOLE,174.7233333
3421,OUTSOLE,174.6880556
26582,OUTSOLE,174.6433333
31403,OUTSOLE,174.6019444
41560,OUTSOLE,174.6
39520,OUTSOLE,174.5572222
39523,OUTSOLE,174.5525
41555,OUTSOLE,174.5502778
35146,OUTSOLE,174.5202778
2424,OUTSOLE,174.5088889
26718,OUTSOLE,174.4986111
26720,OUTSOLE,174.4986111
34483,OUTSOLE,174.4397222
26261,OUTSOLE,174.4352778
41467,OUTSOLE,174.4261111
29034,OUTSOLE,174.4244444
41593,OUTSOLE,174.4225
26264,OUTSOLE,174.3908333
3903,OUTSOLE,174.3844444
29422,OUTSOLE,174.3619444
41736,OUTSOLE,174.3233333
7201,OUTSOLE,174.2841667
3708,OUTSOLE,174.2794444
11625,OUTSOLE,174.2794444
13749,OUTSOLE,174.2636111
13750,OUTSOLE,174.2636111
37003,OUTSOLE,174.2591667
37004,OUTSOLE,174.2591667
4178,OUTSOLE,174.2230556
2759,OUTSOLE,174.2208333
21541,OUTSOLE,174.2038889
1859,OUTSOLE,174.1083333
24551,OUTSOLE,174.0794444
3763,OUTSOLE,174.055
2786,OUTSOLE,174.0233333
12099,OUTSOLE,174.0211111
26143,OUTSOLE,173.9994444
9872,OUTSOLE,173.9947222
32782,OUTSOLE,173.9741667
32783,OUTSOLE,173.9741667
43795,OUTSOLE,173.9636111
35887,OUTSOLE,173.9597222
5556,OUTSOLE,173.9522222
15879,OUTSOLE,173.9441667
33789,OUTSOLE,173.9338889
35844,OUTSOLE,173.9313889
35845,OUTSOLE,173.9313889
43420,OUTSOLE,173.9305556
35841,OUTSOLE,173.9108333
25511,OUTSOLE,173.9097222
33787,OUTSOLE,173.9072222
14596,OUTSOLE,173.905
33785,OUTSOLE,173.9038889
17439,OUTSOLE,173.8986111
33788,OUTSOLE,173.8947222
33786,OUTSOLE,173.8922222
35164,OUTSOLE,173.8683333
15334,OUTSOLE,173.8608333
31356,OUTSOLE,173.8480556
2825,OUTSOLE,173.8430556
14265,OUTSOLE,173.8375
2826,OUTSOLE,173.8297222
2836,OUTSOLE,173.8130556
43822,OUTSOLE,173.7705556
6379,OUTSOLE,173.7677778
5113,OUTSOLE,173.7588889
29229,OUTSOLE,173.7338889
38003,OUTSOLE,173.7333333
30040,OUTSOLE,173.7233333
3019,OUTSOLE,173.7202778
30773,OUTSOLE,173.7086111
30775,OUTSOLE,173.7086111
35435,OUTSOLE,173.7047222
34204,OUTSOLE,173.7025
16861,OUTSOLE,173.6769444
16862,OUTSOLE,173.6769444
42971,OUTSOLE,173.6630556
43871,OUTSOLE,173.6433333
43180,OUTSOLE,173.6375
35489,OUTSOLE,173.6280556
4296,OUTSOLE,173.6111111
42923,OUTSOLE,173.5661111
42919,OUTSOLE,173.5566667
42920,OUTSOLE,173.5566667
11025,OUTSOLE,173.5488889
16131,OUTSOLE,173.5433333
9355,OUTSOLE,173.5391667
9356,OUTSOLE,173.5338889
35037,OUTSOLE,173.5219444
35038,OUTSOLE,173.5219444
5152,OUTSOLE,173.5155556
5143,OUTSOLE,173.4655556
39101,OUTSOLE,173.4586111
12039,OUTSOLE,173.4563889
35229,OUTSOLE,173.4405556
509,OUTSOLE,173.4275
42944,OUTSOLE,173.4225
17015,OUTSOLE,173.4133333
39491,OUTSOLE,173.3972222
2606,OUTSOLE,173.3927778
34000,OUTSOLE,173.3663889
34980,OUTSOLE,173.3630556
35002,OUTSOLE,173.3630556
35003,OUTSOLE,173.3630556
35005,OUTSOLE,173.3630556
35006,OUTSOLE,173.3630556
35007,OUTSOLE,173.3630556
35009,OUTSOLE,173.3630556
12101,OUTSOLE,173.3611111
