"   ","RB090_DATE_OUT-RB090_DATE_IN","RB090_ETAG_ID","RB090_LOT_NO","RB090_COMPONENT","RB090_SIZE","RB090_DATE_IN","RB090_IN_QTY","RB090_DATE_OUT","RB090_OUT_QTY","RB090_TICKET_ID","RB090_STOCK_NO","RB090_PROD_LINE","RB090_SLIP_NO"
"7621","0.00115740740740741","300027E5122005141110DB6537113085","N0D47","MIDSOLE","08.5","2020/5/14 11:23:46","12","2020/5/14 11:25:26","12","T001529984","IP","LF ML1",""
"7622","0.00115740740740741","3000253D122005141110DB6537113085","N0D47","MIDSOLE","08.5","2020/5/14 11:23:46","12","2020/5/14 11:25:26","12","T001529984","IP","LF ML1",""
"7623","0.00115740740740741","30002050122005141111DB6537113085","N0D47","MIDSOLE","08.5","2020/5/14 11:23:46","12","2020/5/14 11:25:26","12","T001529985","IP","LF ML1",""
"7624","0.00115740740740741","300027F7122005141114C05708001085","N0E51","MIDSOLE","08.5","2020/5/14 11:23:46","12","2020/5/14 11:25:26","12","T001529913","IP","LF 01A",""
"7625","0.00115740740740741","30002A70122005141111DB6537113085","N0D47","MIDSOLE","08.5","2020/5/14 11:23:46","12","2020/5/14 11:25:26","12","T001529985","IP","LF ML1",""
"7626","0.00173611111111111","3000266E122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542888","IP","LF 02A",""
"7627","0.00173611111111111","300027C0122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542890","IP","LF 02A",""
"7628","0.00173611111111111","30002671122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001543042","IP","LF 02A",""
"7629","0.00173611111111111","30001A49122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001543022","IP","LF 02A",""
"7630","0.00173611111111111","300025EE122005230019487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001543042","IP","LF 02A",""
"7631","0.00173611111111111","30001DF5122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542887","IP","LF 02A",""
"7632","0.00173611111111111","30001CB0122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542890","IP","LF 02A",""
"7633","0.00173611111111111","300026A6122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542887","IP","LF 02A",""
"7634","0.00173611111111111","30002496122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001543022","IP","LF 02A",""
"7635","0.00173611111111111","300025A7122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001543042","IP","LF 02A",""
"7636","0.00173611111111111","3000279E122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542889","IP","LF 02A",""
"7637","0.00173611111111111","30001F85122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542888","IP","LF 02A",""
